Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"1339293.3","Bacteroides fragilis str. 1007-1-F #8",,1339293,"131567;2;1783270;68336;976;200643;171549;815;816;817;1339293","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis;Bacteroides fragilis str. 1007-1-F #8","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","1007-1-F #8",,,,,,,,,,,,,,,,," ",,,"Good","2014-03-20T00:00:00Z",,,"PRJNA206136","SAMN02314432","GCA_000598265.1","SRR949889","JGCM00000000","IGS","WGS","Illumina","150x","MaSuRCA v. 2.0",,,315,5492693,43.2,35,46554,92,19,,4916,99.8,99,0.3,100,,"stool",,,,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,,"'Comparative genomics of human mucosal isolates of the enterotoxigenic Bacteroides fragilis group, etiologic agents of inflammatory diarrheal disease.'","2014-12-08T22:10:22.613Z","2015-03-16T03:17:09.594Z"
"1339294.3","Bacteroides fragilis str. 1007-1-F #9",,1339294,"131567;2;1783270;68336;976;200643;171549;815;816;817;1339294","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis;Bacteroides fragilis str. 1007-1-F #9","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","1007-1-F #9",,,,,,,,,,,,,,,,," ",,,"Good","2014-03-20T00:00:00Z",,,"PRJNA206137","SAMN02314433","GCA_000598885.1","SRR949890","JGEC00000000","IGS","WGS","Illumina","90x","MaSuRCA v. 2.0",,,66,5521232,43.2,6,212634,93,15,,4965,99.8,99.3,,100,,"stool",,,,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,,"'Comparative genomics of human mucosal isolates of the enterotoxigenic Bacteroides fragilis group, etiologic agents of inflammatory diarrheal disease.'","2014-12-08T22:10:22.622Z","2015-03-16T03:17:09.594Z"
"1339295.3","Bacteroides fragilis str. 1007-1-F #10",,1339295,"131567;2;1783270;68336;976;200643;171549;815;816;817;1339295","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis;Bacteroides fragilis str. 1007-1-F #10","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","1007-1-F #10",,,,,,,,,,,,,,,,," ",,,"Good","2014-03-20T00:00:00Z",,,"PRJNA206138","SAMN02314435","GCA_000598685.1","SRR949892","JGEA00000000","IGS","WGS","Illumina","60x","MaSuRCA v. 2.0",,,84,5543466,43.2,8,211815,85,18,,4968,99.7,99.3,,100,,"stool",,,,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,,"'Comparative genomics of human mucosal isolates of the enterotoxigenic Bacteroides fragilis group, etiologic agents of inflammatory diarrheal disease.'","2014-12-08T22:10:22.547Z","2015-03-16T03:17:09.594Z"
"1339297.3","Bacteroides fragilis str. 1009-4-F #10",,1339297,"131567;2;1783270;68336;976;200643;171549;815;816;817;1339297","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis;Bacteroides fragilis str. 1009-4-F #10","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","1009-4-F #10",,,,,,,,,,,,,,,,," ",,,"Good","2014-03-20T00:00:00Z",,,"PRJNA206140","SAMN02314519","GCA_000598705.1","SRR949896","JGED00000000","IGS","WGS","Illumina","90x","MaSuRCA v. 2.0",,,63,5117277,43.2,5,283732,92,20,,4421,99.7,99.6,,100,,"stool",,,,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,,"'Comparative genomics of human mucosal isolates of the enterotoxigenic Bacteroides fragilis group, etiologic agents of inflammatory diarrheal disease.'","2014-12-08T22:10:22.631Z","2015-03-16T03:17:09.594Z"
"1339298.3","Bacteroides fragilis str. 3725 D9(v)",,1339298,"131567;2;1783270;68336;976;200643;171549;815;816;817;1339298","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis;Bacteroides fragilis str. 3725 D9(v)","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","3725 D9(v)",,,,,,,,,,,,,,,,," ",,,"Good","2014-03-20T00:00:00Z",,,"PRJNA206141","SAMN02317049","GCA_000598585.1","SRR950393","JGDQ00000000","IGS","WGS","Illumina","130x","MaSuRCA v. 2.0",,,75,5595976,43.2,7,292374,98,16,,5112,99.8,99.5,,100,,"tissue",,"2010",2010,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,,"'Comparative genomics of human mucosal isolates of the enterotoxigenic Bacteroides fragilis group, etiologic agents of inflammatory diarrheal disease.'","2014-12-08T22:10:22.858Z","2015-03-16T03:17:09.594Z"
"1339299.3","Bacteroides fragilis str. 3397 T14",,1339299,"131567;2;1783270;68336;976;200643;171549;815;816;817;1339299","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis;Bacteroides fragilis str. 3397 T14","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","3397 T14",,,,,,,,,,,,,,,,," ",,,"Good","2014-03-20T00:00:00Z",,,"PRJNA206142","SAMN02314520","GCA_000599165.1","SRR949898","JGDO00000000","IGS","WGS","Illumina","70x","MaSuRCA v. 2.0",,,95,5244233,43.3,11,148019,76,14,,4585,99.7,99.6,,100,,"tissue",,,,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,,"'Comparative genomics of human mucosal isolates of the enterotoxigenic Bacteroides fragilis group, etiologic agents of inflammatory diarrheal disease.'","2014-12-08T22:10:22.808Z","2015-03-16T03:17:09.594Z"
"1339300.3","Bacteroides fragilis str. 3397 N2",,1339300,"131567;2;1783270;68336;976;200643;171549;815;816;817;1339300","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis;Bacteroides fragilis str. 3397 N2","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","3397 N2",,,,,,,,,,,,,,,,," ",,,"Good","2014-03-20T00:00:00Z",,,"PRJNA206143","SAMN02314521","GCA_000598565.1","SRR949904","JGDN00000000","IGS","WGS","Illumina","110x","MaSuRCA v. 2.0",,,93,5117152,43.3,11,138404,74,17,,4485,99.5,99.3,,99,,"tissue",,,,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,,"'Comparative genomics of human mucosal isolates of the enterotoxigenic Bacteroides fragilis group, etiologic agents of inflammatory diarrheal disease.'","2014-12-08T22:10:22.765Z","2015-03-16T03:17:09.594Z"
"1339301.3","Bacteroides fragilis str. 3397 N3",,1339301,"131567;2;1783270;68336;976;200643;171549;815;816;817;1339301","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis;Bacteroides fragilis str. 3397 N3","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","3397 N3",,,,,,,,,,,,,,,,," ",,,"Good","2014-03-20T00:00:00Z",,,"PRJNA206144","SAMN02314529","GCA_000598925.1","SRR949912,SRR949913","JGEG00000000","IGS","WGS","Illumina","140x","MaSuRCA v. 2.0",,,102,5204756,43.3,13,116865,83,13,,4533,99.7,99.6,,100,,"tissue",,,,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,,"'Comparative genomics of human mucosal isolates of the enterotoxigenic Bacteroides fragilis group, etiologic agents of inflammatory diarrheal disease.'","2014-12-08T22:10:22.776Z","2015-03-16T03:17:09.594Z"
"1339302.3","Bacteroides fragilis str. 3986T(B)10",,1339302,"131567;2;1783270;68336;976;200643;171549;815;816;817;1339302","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis;Bacteroides fragilis str. 3986T(B)10","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","3986T(B)10",,,,,,,,,,,,,,,,," ",,,"Good","2014-03-20T00:00:00Z",,,"PRJNA206145","SAMN02314537","GCA_000598185.1","SRR949923,SRR949924","JGCV00000000","IGS","WGS","Illumina","150x","MaSuRCA v. 2.0",,,314,5035387,43.4,32,47608,97,19,,4367,99.5,99.1,,100,,"tissue",,"2012",2012,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,,"'Comparative genomics of human mucosal isolates of the enterotoxigenic Bacteroides fragilis group, etiologic agents of inflammatory diarrheal disease.'","2014-12-08T22:10:23.047Z","2015-03-16T03:17:09.594Z"
"1339303.3","Bacteroides fragilis str. 3986 T(B)13",,1339303,"131567;2;1783270;68336;976;200643;171549;815;816;817;1339303","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis;Bacteroides fragilis str. 3986 T(B)13","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","3986 T(B)13",,,,,,,,,,,,,,,,," ",,,"Good","2014-03-20T00:00:00Z",,,"PRJNA206146","SAMN02314539","GCA_000598965.1","SRR949926","JGEJ00000000","IGS","WGS","Illumina","120x","MaSuRCA v. 2.0",,,44,5062782,43.2,5,378186,92,19,,4417,99.6,99.5,,100,,"tissue",,"2012",2012,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,,"'Comparative genomics of human mucosal isolates of the enterotoxigenic Bacteroides fragilis group, etiologic agents of inflammatory diarrheal disease.'","2014-12-08T22:10:23.015Z","2015-03-16T03:17:09.594Z"
"1339304.3","Bacteroides fragilis str. 3986 N3",,1339304,"131567;2;1783270;68336;976;200643;171549;815;816;817;1339304","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis;Bacteroides fragilis str. 3986 N3","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","3986 N3",,,,,,,,,,,,,,,,,,,,"Good","2014-03-26T00:00:00Z","-",,"PRJNA206147","SAMN02314522","GCA_000601115.1","SRR949905","JGVG00000000","IGS","WGS","Illumina","100x","MaSuRCA v. 2.0",,,36,5093658,43.2,3,544932,75,14,,4306,99.6,99,1.7,100,,"tissue",,"2012",2012,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,,"Comparative genomics of human mucosal isolates of the enterotoxigenic Bacteroides fragilis group, etiologic agents of inflammatory diarrheal disease.","2014-12-08T22:39:15.436Z","2015-03-16T03:17:09.594Z"
"1339305.3","Bacteroides fragilis str. 3986 N(B)22",,1339305,"131567;2;1783270;68336;976;200643;171549;815;816;817;1339305","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis;Bacteroides fragilis str. 3986 N(B)22","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","3986 N(B)22",,,,,,,,,,,,,,,,," ",,,"Good","2014-03-20T00:00:00Z",,,"PRJNA206148","SAMN02314545","GCA_000598945.1","SRR949928,SRR949929","JGEI00000000","IGS","WGS","Illumina","60x","MaSuRCA v. 2.0",,,31,5050706,43.2,4,565709,83,16,,4427,99.6,99.5,,100,,"tissue",,"2012",2012,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,,"'Comparative genomics of human mucosal isolates of the enterotoxigenic Bacteroides fragilis group, etiologic agents of inflammatory diarrheal disease.'","2014-12-08T22:10:22.995Z","2015-03-16T03:17:09.594Z"
"1339306.3","Bacteroides fragilis str. 3719 T6",,1339306,"131567;2;1783270;68336;976;200643;171549;815;816;817;1339306","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis;Bacteroides fragilis str. 3719 T6","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","3719 T6",,,,,,,,,,,,,,,,," ",,,"Good","2014-03-20T00:00:00Z",,,"PRJNA206149","SAMN02314530","GCA_000598725.1","SRR949914,SRR949915","JGEH00000000","IGS","WGS","Illumina","80x","MaSuRCA v. 2.0",,,64,4986076,43.2,5,338507,87,13,,4405,99.5,99.1,0.3,99.7,,"tissue",,"2010",2010,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,,"'Comparative genomics of human mucosal isolates of the enterotoxigenic Bacteroides fragilis group, etiologic agents of inflammatory diarrheal disease.'","2014-12-08T22:10:22.847Z","2015-03-16T03:17:09.594Z"
"1339307.3","Bacteroides fragilis str. 3719 A10",,1339307,"131567;2;1783270;68336;976;200643;171549;815;816;817;1339307","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis;Bacteroides fragilis str. 3719 A10","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","3719 A10",,,,,,,,,,,,,,,,," ",,,"Good","2014-03-20T00:00:00Z",,,"PRJNA206150","SAMN02314524","GCA_000598845.1","SRR949907","JGDP00000000","IGS","WGS","Illumina","80x","MaSuRCA v. 2.0",,,117,5245216,43.3,13,135120,83,13,,4581,99.7,99.4,,100,,"tissue",,"2010",2010,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,,"'Comparative genomics of human mucosal isolates of the enterotoxigenic Bacteroides fragilis group, etiologic agents of inflammatory diarrheal disease.'","2014-12-08T22:10:22.827Z","2015-03-16T03:17:09.594Z"
"1339308.3","Bacteroides fragilis str. 3774 T13",,1339308,"131567;2;1783270;68336;976;200643;171549;815;816;817;1339308","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis;Bacteroides fragilis str. 3774 T13","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","3774 T13",,,,,,,,,,,,,,,,," ",,,"Good","2014-03-20T00:00:00Z",,,"PRJNA206151","SAMN02314525","GCA_000598305.1","SRR949908","JGCR00000000","IGS","WGS","Illumina","150x","MaSuRCA v. 2.0",,,340,5421891,43.8,39,41659,84,21,,4779,99.8,99.5,,100,,"tissue",,"2011",2011,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,,"'Comparative genomics of human mucosal isolates of the enterotoxigenic Bacteroides fragilis group, etiologic agents of inflammatory diarrheal disease.'","2014-12-08T22:10:22.883Z","2015-03-16T03:17:09.594Z"
"1339309.4","Bacteroides fragilis str. 3783N1-2",,1339309,"131567;2;1783270;68336;976;200643;171549;815;816;817;1339309","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis;Bacteroides fragilis str. 3783N1-2","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","3783N1-2",,,,,,,,,,,,,,,,," ",,,"Good","2014-03-20T00:00:00Z",,,"PRJNA206152","SAMN02314527","GCA_000598325.1","SRR949910","JGCS00000000","IGS","WGS","Illumina","150x","MaSuRCA v. 2.0",,,449,5287786,43.7,48,31106,90,25,,4622,99.7,99.3,,100,,"tissue",,"2011",2011,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,,"'Comparative genomics of human mucosal isolates of the enterotoxigenic Bacteroides fragilis group, etiologic agents of inflammatory diarrheal disease.'","2014-12-08T22:10:22.895Z","2015-03-16T03:17:09.594Z"
"1339310.3","Bacteroides fragilis str. 3783N1-6",,1339310,"131567;2;1783270;68336;976;200643;171549;815;816;817;1339310","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis;Bacteroides fragilis str. 3783N1-6","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","3783N1-6",,,,,,,,,,,,,,,,," ",,,"Good","2014-03-20T00:00:00Z",,,"PRJNA206153","SAMN02314528","GCA_000599065.1","SRR949911","JGEU00000000","IGS","WGS","Illumina","60x","MaSuRCA v. 2.0",,,58,5436038,43.3,4,343583,78,26,,4862,99.8,99.3,,100,,"R colon",,"2011",2011,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,,"'Comparative genomics of human mucosal isolates of the enterotoxigenic Bacteroides fragilis group, etiologic agents of inflammatory diarrheal disease.'","2014-12-08T22:10:22.907Z","2015-03-16T03:17:09.594Z"
"1339311.3","Bacteroides fragilis str. 3783N1-8",,1339311,"131567;2;1783270;68336;976;200643;171549;815;816;817;1339311","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis;Bacteroides fragilis str. 3783N1-8","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","3783N1-8",,,,,,,,,,,,,,,,," ",,,"Good","2014-03-20T00:00:00Z",,,"PRJNA206154","SAMN02314531","GCA_000598605.1","SRR949917","JGDR00000000","IGS","WGS","Illumina","70x","MaSuRCA v. 2.0",,,85,5942134,43.4,9,243728,83,19,,5279,99.7,98,4,100,,"tissue",,"2011",2011,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,,"'Comparative genomics of human mucosal isolates of the enterotoxigenic Bacteroides fragilis group, etiologic agents of inflammatory diarrheal disease.'","2014-12-08T22:10:22.918Z","2015-03-16T03:17:09.594Z"
"1339312.3","Bacteroides fragilis str. 3783N2-1",,1339312,"131567;2;1783270;68336;976;200643;171549;815;816;817;1339312","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis;Bacteroides fragilis str. 3783N2-1","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","3783N2-1",,,,,,,,,,,,,,,,," ",,,"Good","2014-03-20T00:00:00Z",,,"PRJNA206155","SAMN02314533","GCA_000598345.1","SRR949919","JGCT00000000","IGS","WGS","Illumina","150x","MaSuRCA v. 2.0",,,436,5185876,43.6,40,38014,89,19,,4537,99.5,99.1,,100,,"tissue",,"2011",2011,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,,"'Comparative genomics of human mucosal isolates of the enterotoxigenic Bacteroides fragilis group, etiologic agents of inflammatory diarrheal disease.'","2014-12-08T22:10:22.927Z","2015-03-16T03:17:09.594Z"
"1339313.3","Bacteroides fragilis str. 3976T7",,1339313,"131567;2;1783270;68336;976;200643;171549;815;816;817;1339313","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis;Bacteroides fragilis str. 3976T7","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","3976T7",,,,,,,,,,,,,,,,," ",,,"Good","2014-03-20T00:00:00Z",,,"PRJNA206156","SAMN02314536","GCA_000598165.1","SRR949922","JGCU00000000","IGS","WGS","Illumina","140x","MaSuRCA v. 2.0",,,447,5225257,43.6,44,35962,86,17,,4561,99.8,99.1,0.7,100,,"tissue",,"2011",2011,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,,"'Comparative genomics of human mucosal isolates of the enterotoxigenic Bacteroides fragilis group, etiologic agents of inflammatory diarrheal disease.'","2014-12-08T22:10:22.938Z","2015-03-16T03:17:09.594Z"
"1339314.3","Bacteroides fragilis str. 3976T8",,1339314,"131567;2;1783270;68336;976;200643;171549;815;816;817;1339314","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis;Bacteroides fragilis str. 3976T8","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","3976T8",,,,,,,,,,,,,,,,," ",,,"Good","2014-03-20T00:00:00Z",,,"PRJNA206157","SAMN02314538","GCA_000599185.1","SRR949925","JGDS00000000","IGS","WGS","Illumina","60x","MaSuRCA v. 2.0",,,74,5413125,43.7,11,175435,90,15,,4767,99.5,99.3,,100,,"tissue",,"2011",2011,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,,"'Comparative genomics of human mucosal isolates of the enterotoxigenic Bacteroides fragilis group, etiologic agents of inflammatory diarrheal disease.'","2014-12-08T22:10:22.946Z","2015-03-16T03:17:09.594Z"
"1339315.3","Bacteroides fragilis str. 3988T(B)14",,1339315,"131567;2;1783270;68336;976;200643;171549;815;816;817;1339315","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis;Bacteroides fragilis str. 3988T(B)14","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","3988T(B)14",,,,,,,,,,,,,,,,," ",,,"Good","2014-03-20T00:00:00Z",,,"PRJNA206158","SAMN02314558","GCA_000598365.1","SRR949932","JGCY00000000","IGS","WGS","Illumina","300x","MaSuRCA v. 2.0",,,408,5190460,43.4,32,46612,105,16,,4602,98.9,98.5,,98.6,,"tissue",,"2012",2012,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,,"'Comparative genomics of human mucosal isolates of the enterotoxigenic Bacteroides fragilis group, etiologic agents of inflammatory diarrheal disease.'","2014-12-08T22:10:23.081Z","2015-03-16T03:17:09.594Z"
"1339316.3","Bacteroides fragilis str. 3998T(B)3",,1339316,"131567;2;1783270;68336;976;200643;171549;815;816;817;1339316","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis;Bacteroides fragilis str. 3998T(B)3","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","3998T(B)3",,,,,,,,,,,,,,,,," ",,,"Good","2014-03-20T00:00:00Z",,,"PRJNA206159","SAMN02363970","GCA_000598485.1","SRR1002812,SRR1002813","JGDB00000000","IGS","WGS","Illumina","150x","MaSuRCA v. 2.0",,,444,6098900,44.1,37,50057,87,21,,5492,99.7,97.8,1.4,100,,"tissue",,,,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,,"'Comparative genomics of human mucosal isolates of the enterotoxigenic Bacteroides fragilis group, etiologic agents of inflammatory diarrheal disease.'","2014-12-08T22:10:23.127Z","2015-03-16T03:17:09.594Z"
